OBJECTID,DESCRIPTION,ID,MEDAGE_CY,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
227,91354 (Valencia),91354,40.7,40.7,20197500.0,21845.738972712465,1756054174172,Synapse54,1756054174172,Synapse54
228,91355 (Valencia),91355,42.1,42.1,82547500.0,71047.78600692292,1756054174172,Synapse54,1756054174172,Synapse54
229,91356 (Tarzana),91356,43.1,43.1,29060000.0,26268.181258335066,1756054174172,Synapse54,1756054174172,Synapse54
230,91360 (Thousand Oaks),91360,44.1,44.1,57131250.0,45711.11391525614,1756054174172,Synapse54,1756054174172,Synapse54
231,91361 (Westlake Village),91361,51.1,51.1,96085000.0,56426.89069659483,1756054174172,Synapse54,1756054174172,Synapse54
232,91362 (Thousand Oaks),91362,46.0,46.0,72015000.0,40605.7924694301,1756054174172,Synapse54,1756054174172,Synapse54
233,91364 (Woodland Hills),91364,44.9,44.9,26515000.0,27907.96977098867,1756054174172,Synapse54,1756054174172,Synapse54
234,91367 (Woodland Hills),91367,41.0,41.0,28148750.0,33534.215194125754,1756054174172,Synapse54,1756054174172,Synapse54
235,91371 (Woodland Hills),91371,36.6,36.6,2192500.0,5974.104374532566,1756054174172,Synapse54,1756054174172,Synapse54
236,91377 (Oak Park),91377,44.0,44.0,22527500.0,20461.18425939027,1756054174172,Synapse54,1756054174172,Synapse54
237,91381 (Stevenson Ranch),91381,41.0,41.0,113527500.0,72329.59811358406,1756054174172,Synapse54,1756054174172,Synapse54
238,91384 (Castaic),91384,36.9,36.9,743181250.0,140827.89957602284,1756054174172,Synapse54,1756054174172,Synapse54
239,91387 (Canyon Country),91387,37.2,37.2,116327500.0,88188.91291838068,1756054174172,Synapse54,1756054174172,Synapse54
240,91390 (Santa Clarita),91390,42.9,42.9,606841250.0,154586.89006815944,1756054174172,Synapse54,1756054174172,Synapse54
241,91401 (Van Nuys),91401,38.7,38.7,13503750.0,15735.996574084713,1756054174172,Synapse54,1756054174172,Synapse54
242,91402 (Panorama City),91402,35.5,35.5,14498750.0,18950.120917101736,1756054174172,Synapse54,1756054174172,Synapse54
243,91403 (Sherman Oaks),91403,40.3,40.3,13151250.0,20933.39163934236,1756054174172,Synapse54,1756054174172,Synapse54
244,91405 (Van Nuys),91405,36.6,36.6,12130000.0,15079.099665396041,1756054174172,Synapse54,1756054174172,Synapse54
245,91406 (Van Nuys),91406,37.9,37.9,31201250.0,25408.353269266026,1756054174172,Synapse54,1756054174172,Synapse54
246,91411 (Van Nuys),91411,36.6,36.6,7995000.0,12339.52179241763,1756054174172,Synapse54,1756054174172,Synapse54
247,91423 (Sherman Oaks),91423,40.5,40.5,15931250.0,25055.98709569824,1756054174172,Synapse54,1756054174172,Synapse54
248,91436 (Encino),91436,45.9,45.9,24938750.0,30646.77350938625,1756054174172,Synapse54,1756054174172,Synapse54
249,91501 (Burbank),91501,41.5,41.5,17577500.0,21563.699460473505,1756054174172,Synapse54,1756054174172,Synapse54
250,91502 (Burbank),91502,39.4,39.4,5752500.0,15783.763398959683,1756054174172,Synapse54,1756054174172,Synapse54
251,91504 (Burbank),91504,40.0,40.0,15526250.0,19767.735433219186,1756054174172,Synapse54,1756054174172,Synapse54
252,91505 (Burbank),91505,41.0,41.0,18873750.0,30804.856713034842,1756054174172,Synapse54,1756054174172,Synapse54
253,91506 (Burbank),91506,43.0,43.0,9585000.0,14923.48249091479,1756054174172,Synapse54,1756054174172,Synapse54
254,91521 (Burbank),91521,0.0,0.0,275000.0,2094.506054154065,1756054174172,Synapse54,1756054174172,Synapse54
255,91522 (Burbank),91522,39.5,39.5,587500.0,3365.122601291369,1756054174172,Synapse54,1756054174172,Synapse54
256,91523 (Burbank),91523,0.0,0.0,225000.0,1880.8246495725361,1756054174172,Synapse54,1756054174172,Synapse54
257,91601 (North Hollywood),91601,35.5,35.5,10163750.0,13755.075809020891,1756054174172,Synapse54,1756054174172,Synapse54
258,91602 (North Hollywood),91602,39.1,39.1,7527500.0,13859.916667776004,1756054174172,Synapse54,1756054174172,Synapse54
259,91604 (Studio City),91604,40.7,40.7,18721250.0,26967.16687743566,1756054174172,Synapse54,1756054174172,Synapse54
260,91605 (North Hollywood),91605,36.8,36.8,20045000.0,20250.55934892242,1756054174172,Synapse54,1756054174172,Synapse54
261,91606 (North Hollywood),91606,38.0,38.0,12847500.0,17242.91105148891,1756054174172,Synapse54,1756054174172,Synapse54
262,91607 (Valley Village),91607,38.8,38.8,9770000.0,13277.894462901184,1756054174172,Synapse54,1756054174172,Synapse54
263,91608 (Universal City),91608,45.5,45.5,2136250.0,6398.001427531016,1756054174172,Synapse54,1756054174172,Synapse54
264,91701 (Rancho Cucamonga),91701,43.9,43.9,28323750.0,34981.17197287224,1756054174172,Synapse54,1756054174172,Synapse54
265,91702 (Azusa),91702,35.7,35.7,265836250.0,140380.8548546862,1756054174172,Synapse54,1756054174172,Synapse54
266,91706 (Baldwin Park),91706,37.6,37.6,57960000.0,45452.11129814266,1756054174172,Synapse54,1756054174172,Synapse54
267,91708 (Chino),91708,34.0,34.0,32747500.0,37126.69364240321,1756054174172,Synapse54,1756054174172,Synapse54
268,91709 (Chino Hills),91709,40.4,40.4,167385000.0,64271.44604963105,1756054174172,Synapse54,1756054174172,Synapse54
269,91710 (Chino),91710,39.6,39.6,82171250.0,63613.532491857535,1756054174172,Synapse54,1756054174172,Synapse54
270,91711 (Claremont),91711,42.5,42.5,52407500.0,44391.71103808806,1756054174172,Synapse54,1756054174172,Synapse54
271,91722 (Covina),91722,39.3,39.3,16492500.0,28362.47112508388,1756054174172,Synapse54,1756054174172,Synapse54
272,91723 (Covina),91723,38.3,38.3,7987500.0,13669.908444223558,1756054174172,Synapse54,1756054174172,Synapse54
273,91724 (Covina),91724,41.5,41.5,23726250.0,38672.43458735076,1756054174172,Synapse54,1756054174172,Synapse54
274,91730 (Rancho Cucamonga),91730,37.0,37.0,53451250.0,34836.678772412815,1756054174172,Synapse54,1756054174172,Synapse54
275,91731 (El Monte),91731,38.7,38.7,14051250.0,25426.29491147944,1756054174172,Synapse54,1756054174172,Synapse54
276,91732 (El Monte),91732,37.2,37.2,18093750.0,25377.712583840683,1756054174172,Synapse54,1756054174172,Synapse54
277,91733 (South El Monte),91733,37.0,37.0,26444178.5703125,27009.220071556574,1756054174172,Synapse54,1756054174172,Synapse54
278,91737 (Rancho Cucamonga),91737,42.1,42.1,26746250.0,26898.246085648247,1756054174172,Synapse54,1756054174172,Synapse54
279,91739 (Rancho Cucamonga),91739,37.9,37.9,51828750.0,39452.73360635034,1756054174172,Synapse54,1756054174172,Synapse54
280,91740 (Glendora),91740,42.0,42.0,18047812.5,23431.859440058546,1756054174172,Synapse54,1756054174172,Synapse54
281,91741 (Glendora),91741,43.3,43.3,60338750.0,39680.99959197918,1756054174172,Synapse54,1756054174172,Synapse54
282,91744 (La Puente),91744,37.2,37.2,32351250.0,39436.30171486711,1756054174172,Synapse54,1756054174172,Synapse54
283,91745 (Hacienda Heights),91745,43.8,43.8,56597500.0,43073.17334606865,1756054174172,Synapse54,1756054174172,Synapse54
284,91746 (La Puente),91746,38.3,38.3,23738750.0,39330.33447162089,1756054174172,Synapse54,1756054174172,Synapse54
285,91748 (Rowland Heights),91748,43.1,43.1,56527500.0,41050.46426597194,1756054174172,Synapse54,1756054174172,Synapse54
286,91750 (La Verne),91750,46.0,46.0,64803750.0,67188.76027845911,1756054174172,Synapse54,1756054174172,Synapse54
287,91752 (Mira Loma),91752,36.7,36.7,57560000.0,37616.43419072564,1756054174172,Synapse54,1756054174172,Synapse54
288,91754 (Monterey Park),91754,43.1,43.1,17905000.0,23693.12892796317,1756054174172,Synapse54,1756054174172,Synapse54
289,91755 (Monterey Park),91755,44.4,44.4,12733750.0,18477.254340932224,1756054174172,Synapse54,1756054174172,Synapse54
290,91759 (Mt Baldy),91759,45.5,45.5,316116250.0,118243.08566096939,1756054174172,Synapse54,1756054174172,Synapse54
291,91761 (Ontario),91761,36.3,36.3,109877500.0,50501.580837029396,1756054174172,Synapse54,1756054174172,Synapse54
292,91762 (Ontario),91762,35.5,35.5,50996250.0,70941.02935864589,1756054174172,Synapse54,1756054174172,Synapse54
293,91763 (Montclair),91763,35.2,35.2,19786250.0,25419.81883097996,1756054174172,Synapse54,1756054174172,Synapse54
294,91764 (Ontario),91764,33.8,33.8,30400000.0,34764.745736769444,1756054174172,Synapse54,1756054174172,Synapse54
295,91765 (Diamond Bar),91765,44.3,44.3,71693750.0,50469.25219441863,1756054174172,Synapse54,1756054174172,Synapse54
296,91766 (Pomona),91766,34.7,34.7,38613750.0,31306.941127420487,1756054174172,Synapse54,1756054174172,Synapse54
297,91767 (Pomona),91767,37.0,37.0,21342500.0,26364.212083024097,1756054174172,Synapse54,1756054174172,Synapse54
298,91768 (Pomona),91768,32.6,32.6,29620645.16015625,36915.127427540516,1756054174172,Synapse54,1756054174172,Synapse54
299,91770 (Rosemead),91770,43.1,43.1,24991250.0,29286.48702737645,1756054174172,Synapse54,1756054174172,Synapse54
300,91773 (San Dimas),91773,43.7,43.7,57733750.0,62364.186007977885,1756054174172,Synapse54,1756054174172,Synapse54
301,91775 (San Gabriel),91775,43.7,43.7,11995000.0,19459.013987566697,1756054174172,Synapse54,1756054174172,Synapse54
302,91776 (San Gabriel),91776,42.2,42.2,12905000.0,18657.15548484118,1756054174172,Synapse54,1756054174172,Synapse54
303,91780 (Temple City),91780,43.8,43.8,14558750.0,21965.760179983292,1756054174172,Synapse54,1756054174172,Synapse54
304,91784 (Upland),91784,48.1,48.1,35087500.0,29213.803403684644,1756054174172,Synapse54,1756054174172,Synapse54
305,91786 (Upland),91786,34.9,34.9,35641250.0,32146.35415318599,1756054174172,Synapse54,1756054174172,Synapse54
306,91789 (Walnut),91789,44.6,44.6,58096250.0,53669.52023204905,1756054174172,Synapse54,1756054174172,Synapse54
307,91790 (West Covina),91790,39.1,39.1,21898750.0,29054.253645221204,1756054174172,Synapse54,1756054174172,Synapse54
308,91791 (West Covina),91791,41.8,41.8,25513750.0,32947.200159517044,1756054174172,Synapse54,1756054174172,Synapse54
309,91792 (West Covina),91792,40.1,40.1,13941250.0,28519.58601814271,1756054174172,Synapse54,1756054174172,Synapse54
310,91801 (Alhambra),91801,41.4,41.4,16633750.0,23244.758825682464,1756054174172,Synapse54,1756054174172,Synapse54
311,91803 (Alhambra),91803,42.5,42.5,11818750.0,18218.651368999243,1756054174172,Synapse54,1756054174172,Synapse54
312,91901 (Alpine),91901,43.4,43.4,362826250.0,113731.70114596887,1756054174172,Synapse54,1756054174172,Synapse54
313,91902 (Bonita),91902,43.9,43.9,46977500.0,53760.835787410084,1756054174172,Synapse54,1756054174172,Synapse54
314,91905 (Boulevard),91905,45.3,45.3,480387500.0,138042.36032082562,1756054174172,Synapse54,1756054174172,Synapse54
315,91906 (Campo),91906,40.0,40.0,571390000.0,164853.60485985855,1756054174172,Synapse54,1756054174172,Synapse54
316,91910 (Chula Vista),91910,38.6,38.6,43660000.0,40957.47012936523,1756054174172,Synapse54,1756054174172,Synapse54
317,91911 (Chula Vista),91911,37.6,37.6,43536250.0,32070.854488563687,1756054174172,Synapse54,1756054174172,Synapse54
318,91913 (Chula Vista),91913,35.2,35.2,36270000.0,34488.76894353959,1756054174172,Synapse54,1756054174172,Synapse54
319,91914 (Chula Vista),91914,40.3,40.3,27035000.0,32224.369265656886,1756054174172,Synapse54,1756054174172,Synapse54
320,91915 (Chula Vista),91915,35.7,35.7,30400000.0,26207.104686947685,1756054174172,Synapse54,1756054174172,Synapse54
321,91916 (Descanso),91916,46.4,46.4,489237500.0,136896.83083003497,1756054174172,Synapse54,1756054174172,Synapse54
322,91917 (Dulzura),91917,39.1,39.1,170565000.0,88000.22160296387,1756054174172,Synapse54,1756054174172,Synapse54
323,91931 (Guatay),91931,51.0,51.0,757500.0,3892.047494146046,1756054174172,Synapse54,1756054174172,Synapse54
324,91932 (Imperial Beach),91932,36.0,36.0,19690000.0,32324.774245218116,1756054174172,Synapse54,1756054174172,Synapse54
325,91934 (Jacumba),91934,49.9,49.9,90941250.0,55188.802205623055,1756054174172,Synapse54,1756054174172,Synapse54
326,91935 (Jamul),91935,42.5,42.5,458777031.25,144505.1676715884,1756054174172,Synapse54,1756054174172,Synapse54
327,91941 (La Mesa),91941,41.1,41.1,29691250.0,43764.07068045032,1756054174172,Synapse54,1756054174172,Synapse54
328,91942 (La Mesa),91942,39.2,39.2,21992500.0,31853.902785142862,1756054174172,Synapse54,1756054174172,Synapse54
329,91945 (Lemon Grove),91945,38.6,38.6,14413750.0,23552.32980494175,1756054174172,Synapse54,1756054174172,Synapse54
330,91950 (National City),91950,37.0,37.0,28016250.0,32131.965712917594,1756054174172,Synapse54,1756054174172,Synapse54
331,91962 (Pine Valley),91962,47.0,47.0,424217500.0,145030.84145510427,1756054174172,Synapse54,1756054174172,Synapse54
332,91963 (Potrero),91963,36.0,36.0,163861250.0,61172.365231189026,1756054174172,Synapse54,1756054174172,Synapse54
333,91977 (Spring Valley),91977,37.7,37.7,39040000.0,36172.38681646437,1756054174172,Synapse54,1756054174172,Synapse54
334,91978 (Spring Valley),91978,38.4,38.4,42506250.0,44989.36838882597,1756054174172,Synapse54,1756054174172,Synapse54
335,91980 (Tecate),91980,34.8,34.8,72221250.0,54274.7155783091,1756054174172,Synapse54,1756054174172,Synapse54
336,92003 (Bonsall),92003,47.5,47.5,61730000.0,51611.60126031274,1756054174172,Synapse54,1756054174172,Synapse54
337,92004 (Borrego Springs),92004,60.5,60.5,2755331250.0,309411.20299660537,1756054174172,Synapse54,1756054174172,Synapse54
338,92007 (Cardiff By The Sea),92007,42.8,42.8,12786250.0,19078.56844728077,1756054174172,Synapse54,1756054174172,Synapse54
339,92008 (Carlsbad),92008,42.5,42.5,41388750.0,33488.562355539754,1756054174172,Synapse54,1756054174172,Synapse54
340,92009 (Carlsbad),92009,44.4,44.4,43705000.0,33448.49700154876,1756054174172,Synapse54,1756054174172,Synapse54
341,92010 (Carlsbad),92010,42.9,42.9,30311250.0,33865.40919343753,1756054174172,Synapse54,1756054174172,Synapse54
342,92011 (Carlsbad),92011,46.4,46.4,26658750.0,24335.94958782169,1756054174172,Synapse54,1756054174172,Synapse54
343,92014 (Del Mar),92014,52.1,52.1,25472500.0,38386.463956936495,1756054174172,Synapse54,1756054174172,Synapse54
344,92019 (El Cajon),92019,41.0,41.0,104840000.0,71378.98885308564,1756054174172,Synapse54,1756054174172,Synapse54
345,92020 (El Cajon),92020,37.5,37.5,43087500.0,46068.94232315686,1756054174172,Synapse54,1756054174172,Synapse54
346,92021 (El Cajon),92021,38.0,38.0,107293750.0,73240.6780496445,1756054174172,Synapse54,1756054174172,Synapse54
347,92024 (Encinitas),92024,44.3,44.3,68852500.0,58848.63331624994,1756054174172,Synapse54,1756054174172,Synapse54
348,92025 (Escondido),92025,35.9,35.9,93700000.0,68535.93911294565,1756054174172,Synapse54,1756054174172,Synapse54
349,92026 (Escondido),92026,40.1,40.1,135813750.0,103684.13013865105,1756054174172,Synapse54,1756054174172,Synapse54
350,92027 (Escondido),92027,36.9,36.9,219740000.0,95957.1844524369,1756054174172,Synapse54,1756054174172,Synapse54
351,92028 (Fallbrook),92028,41.2,41.2,503942500.0,193605.39783608212,1756054174172,Synapse54,1756054174172,Synapse54
352,92029 (Escondido),92029,43.8,43.8,90071250.0,66736.10800453872,1756054174172,Synapse54,1756054174172,Synapse54
353,92036 (Julian),92036,54.0,54.0,1557787500.0,373547.2913482039,1756054174172,Synapse54,1756054174172,Synapse54
354,92352 (Lake Arrowhead),92352,52.3,52.3,35165000.0,39363.663155129456,1756054174172,Synapse54,1756054174172,Synapse54
355,92037 (La Jolla),92037,42.5,42.5,44350000.0,56210.09732916606,1756054174172,Synapse54,1756054174172,Synapse54
356,92040 (Lakeside),92040,40.5,40.5,305011250.0,128657.57488594057,1756054174172,Synapse54,1756054174172,Synapse54
357,92054 (Oceanside),92054,38.8,38.8,26213750.0,36013.07252520241,1756054174172,Synapse54,1756054174172,Synapse54
358,92055 (Camp Pendleton),92055,22.0,22.0,537017500.0,173293.52541690125,1756054174172,Synapse54,1756054174172,Synapse54
359,92056 (Oceanside),92056,42.0,42.0,46205000.0,49530.850815354155,1756054174172,Synapse54,1756054174172,Synapse54
360,92057 (Oceanside),92057,39.8,39.8,56406250.0,48559.70818216408,1756054174172,Synapse54,1756054174172,Synapse54
361,92058 (Oceanside),92058,24.8,24.8,146220000.0,83524.00931912975,1756054174172,Synapse54,1756054174172,Synapse54
362,92059 (Pala),92059,35.8,35.8,269103750.0,113691.88297740674,1756054174172,Synapse54,1756054174172,Synapse54
363,92060 (Palomar Mountain),92060,45.0,45.0,39573750.0,41375.275315553474,1756054174172,Synapse54,1756054174172,Synapse54
364,92061 (Pauma Valley),92061,42.6,42.6,152435000.0,98644.72706793518,1756054174172,Synapse54,1756054174172,Synapse54
365,92064 (Poway),92064,42.7,42.7,143193750.0,67038.4100106015,1756054174172,Synapse54,1756054174172,Synapse54
366,92065 (Ramona),92065,41.7,41.7,563300000.0,164875.88193890522,1756054174172,Synapse54,1756054174172,Synapse54
367,92066 (Ranchita),92066,55.0,55.0,253798750.0,81423.2141063961,1756054174172,Synapse54,1756054174172,Synapse54
368,92067 (Rancho Santa Fe),92067,53.3,53.3,55260000.0,71554.24608338927,1756054174172,Synapse54,1756054174172,Synapse54
369,92069 (San Marcos),92069,35.6,35.6,68085000.0,58383.58081276245,1756054174172,Synapse54,1756054174172,Synapse54
370,92070 (Santa Ysabel),92070,52.3,52.3,538010000.0,204274.0240513965,1756054174172,Synapse54,1756054174172,Synapse54
371,92071 (Santee),92071,40.1,40.1,129050000.0,71260.80293533595,1756054174172,Synapse54,1756054174172,Synapse54
372,92075 (Solana Beach),92075,47.0,47.0,12197500.0,23367.216442371788,1756054174172,Synapse54,1756054174172,Synapse54
373,92078 (San Marcos),92078,40.4,40.4,62380648.14453125,47787.928751703184,1756054174172,Synapse54,1756054174172,Synapse54
374,92081 (Vista),92081,39.6,39.6,32660000.0,35098.94809270166,1756054174172,Synapse54,1756054174172,Synapse54
375,92082 (Valley Center),92082,44.4,44.4,478188750.0,168213.53797592892,1756054174172,Synapse54,1756054174172,Synapse54
376,92083 (Vista),92083,34.7,34.7,20608750.0,40103.032635411146,1756054174172,Synapse54,1756054174172,Synapse54
377,92084 (Vista),92084,37.7,37.7,98213750.0,59838.93505157178,1756054174172,Synapse54,1756054174172,Synapse54
378,92086 (Warner Springs),92086,60.9,60.9,714511250.0,225243.5266599968,1756054174172,Synapse54,1756054174172,Synapse54
379,92091 (Rancho Santa Fe),92091,54.9,54.9,23496250.0,66811.45677402799,1756054174172,Synapse54,1756054174172,Synapse54
380,92093 (La Jolla),92093,19.1,19.1,4375000.0,14003.35018314429,1756054174172,Synapse54,1756054174172,Synapse54
381,92096 (San Marcos),92096,23.4,23.4,1258750.0,5164.873238882211,1756054174172,Synapse54,1756054174172,Synapse54
382,92101 (San Diego),92101,39.0,39.0,17615000.0,41993.31291415423,1756054174172,Synapse54,1756054174172,Synapse54
383,92102 (San Diego),92102,35.0,35.0,19260000.0,28076.88764571276,1756054174172,Synapse54,1756054174172,Synapse54
384,92103 (San Diego),92103,42.2,42.2,13891250.0,20438.11775033132,1756054174172,Synapse54,1756054174172,Synapse54
385,92104 (San Diego),92104,35.8,35.8,12357500.0,16271.616633531165,1756054174172,Synapse54,1756054174172,Synapse54
386,92105 (San Diego),92105,34.0,34.0,20940000.0,25154.106418388277,1756054174172,Synapse54,1756054174172,Synapse54
387,92106 (San Diego),92106,40.3,40.3,16645000.0,48227.37592949257,1756054174172,Synapse54,1756054174172,Synapse54
