OBJECTID,DESCRIPTION,ID,DIVINDX_FY,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
1409,95488 (Westport),95488,54.2,54.2,492977500.0,162659.04010173542,1756053718998,Synapse54,1756053718998,Synapse54
1410,95490 (Willits),95490,68.2,68.2,1748575345.7421875,308195.1763647259,1756053718998,Synapse54,1756053718998,Synapse54
1411,95492 (Windsor),95492,79.2,79.2,89867500.0,89068.70382388223,1756053718998,Synapse54,1756053718998,Synapse54
1412,95493 (Witter Springs),95493,62.7,62.7,11202500.0,26863.80098370848,1756053718998,Synapse54,1756053718998,Synapse54
1413,95494 (Yorkville),95494,81.2,81.2,173701250.0,96423.44826981018,1756053718998,Synapse54,1756053718998,Synapse54
1414,95497 (The Sea Ranch),95497,48.5,48.5,48698750.0,51865.55744497181,1756053718998,Synapse54,1756053718998,Synapse54
1415,95501 (Eureka),95501,67.7,67.7,29962500.0,57129.70032731054,1756053718998,Synapse54,1756053718998,Synapse54
1416,95503 (Eureka),95503,60.4,60.4,499262500.0,164909.84394763623,1756053718998,Synapse54,1756053718998,Synapse54
1417,95511 (Alderpoint),95511,63.7,63.7,286802500.0,119327.44126279792,1756053718998,Synapse54,1756053718998,Synapse54
1418,95514 (Blocksburg),95514,53.7,53.7,421093750.0,133790.61984369808,1756053718998,Synapse54,1756053718998,Synapse54
1419,95519 (McKinleyville),95519,55.0,55.0,274192500.0,84919.86550028429,1756053718998,Synapse54,1756053718998,Synapse54
1420,95521 (Arcata),95521,66.6,66.6,263121250.0,153334.2701414802,1756053718998,Synapse54,1756053718998,Synapse54
1421,95524 (Bayside),95524,47.0,47.0,57000000.0,53947.39248776813,1756053718998,Synapse54,1756053718998,Synapse54
1422,95525 (Blue Lake),95525,47.7,47.7,850510000.0,208127.23444070725,1756053718998,Synapse54,1756053718998,Synapse54
1423,95526 (Bridgeville),95526,49.2,49.2,1300142500.0,261204.40968165276,1756053718998,Synapse54,1756053718998,Synapse54
1424,95527 (Burnt Ranch),95527,45.5,45.5,578463750.0,155708.8428401851,1756053718998,Synapse54,1756053718998,Synapse54
1425,95528 (Carlotta),95528,47.2,47.2,367747500.0,122306.01652211593,1756053718998,Synapse54,1756053718998,Synapse54
1426,95531 (Crescent City),95531,73.3,73.3,1192545392.8515625,315370.1210162218,1756053718998,Synapse54,1756053718998,Synapse54
1427,95536 (Ferndale),95536,47.3,47.3,1089777500.0,198140.50910460987,1756053718998,Synapse54,1756053718998,Synapse54
1428,95540 (Fortuna),95540,66.7,66.7,199806250.0,95029.70755387848,1756053718998,Synapse54,1756053718998,Synapse54
1429,95542 (Garberville),95542,53.7,53.7,1441873750.0,435421.56455214607,1756053718998,Synapse54,1756053718998,Synapse54
1430,95543 (Gasquet),95543,49.2,49.2,1363453750.0,210827.18536903785,1756053718998,Synapse54,1756053718998,Synapse54
1431,95546 (Hoopa),95546,39.6,39.6,1703351250.0,272334.9850736303,1756053718998,Synapse54,1756053718998,Synapse54
1432,95547 (Hydesville),95547,44.8,44.8,26138750.0,21398.952346800455,1756053718998,Synapse54,1756053718998,Synapse54
1433,95548 (Klamath),95548,73.4,73.4,645711250.0,178263.1992829036,1756053718998,Synapse54,1756053718998,Synapse54
1434,95549 (Kneeland),95549,41.5,41.5,843981250.0,239462.531377506,1756053718998,Synapse54,1756053718998,Synapse54
1435,95550 (Korbel),95550,42.5,42.5,857735000.0,227516.01729778392,1756053718998,Synapse54,1756053718998,Synapse54
1436,95551 (Loleta),95551,67.8,67.8,126685811.96484375,102048.56932705181,1756053718998,Synapse54,1756053718998,Synapse54
1437,95552 (Mad River),95552,36.2,36.2,195810000.0,99691.82987825625,1756053718998,Synapse54,1756053718998,Synapse54
1438,95553 (Miranda),95553,56.2,56.2,65276250.0,50873.990281702245,1756053718998,Synapse54,1756053718998,Synapse54
1439,95554 (Myers Flat),95554,55.6,55.6,950241250.0,356745.39781814214,1756053718998,Synapse54,1756053718998,Synapse54
1440,95555 (Orick),95555,57.4,57.4,403261250.0,96434.3067568054,1756053718998,Synapse54,1756053718998,Synapse54
1441,95556 (Orleans),95556,66.5,66.5,340331250.0,135306.3609912764,1756053718998,Synapse54,1756053718998,Synapse54
1442,95558 (Petrolia),95558,50.3,50.3,485215000.0,143750.3595794401,1756053718998,Synapse54,1756053718998,Synapse54
1443,95560 (Redway),95560,57.9,57.9,74698750.0,76643.54319942599,1756053718998,Synapse54,1756053718998,Synapse54
1444,95562 (Rio Dell),95562,59.1,59.1,65412500.0,42521.21574108776,1756053718998,Synapse54,1756053718998,Synapse54
1445,95563 (Salyer),95563,51.8,51.8,576823750.0,167707.18547169448,1756053718998,Synapse54,1756053718998,Synapse54
1446,95564 (Samoa),95564,57.7,57.7,13613750.0,26794.81083986442,1756053718998,Synapse54,1756053718998,Synapse54
1447,95565 (Scotia),95565,61.9,61.9,258228750.0,102804.59030537795,1756053718998,Synapse54,1756053718998,Synapse54
1448,95567 (Smith River),95567,79.3,79.3,207543750.0,80206.21304207419,1756053718998,Synapse54,1756053718998,Synapse54
1449,95568 (Somes Bar),95568,72.2,72.2,4673847500.0,605193.3136278172,1756053718998,Synapse54,1756053718998,Synapse54
1450,95569 (Redcrest),95569,57.4,57.4,165897500.0,129291.58447790495,1756053718998,Synapse54,1756053718998,Synapse54
1451,95570 (Trinidad),95570,49.1,49.1,635026250.0,146218.21392926737,1756053718998,Synapse54,1756053718998,Synapse54
1452,95571 (Weott),95571,47.0,47.0,5066250.0,13747.213840738383,1756053718998,Synapse54,1756053718998,Synapse54
1453,95573 (Willow Creek),95573,57.7,57.7,280951250.0,116185.9885209529,1756053718998,Synapse54,1756053718998,Synapse54
1454,95585 (Leggett),95585,50.8,50.8,411372500.0,173441.61489266442,1756053718998,Synapse54,1756053718998,Synapse54
1455,95587 (Piercy),95587,49.6,49.6,806586250.0,274537.39875070145,1756053718998,Synapse54,1756053718998,Synapse54
1456,95589 (Whitethorn),95589,47.2,47.2,452888750.0,202530.95821566417,1756053718998,Synapse54,1756053718998,Synapse54
1457,95595 (Zenia),95595,39.4,39.4,771378750.0,234498.72299648833,1756053718998,Synapse54,1756053718998,Synapse54
1458,95601 (Amador City),95601,38.9,38.9,6330000.0,12105.46669208914,1756053718998,Synapse54,1756053718998,Synapse54
1459,95602 (Auburn),95602,56.8,56.8,228861250.0,101643.44572394979,1756053718998,Synapse54,1756053718998,Synapse54
1460,95603 (Auburn),95603,53.8,53.8,167436250.0,124389.16598712743,1756053718998,Synapse54,1756053718998,Synapse54
1461,95605 (West Sacramento),95605,86.9,86.9,17493750.0,21649.646815072476,1756053718998,Synapse54,1756053718998,Synapse54
1462,95606 (Brooks),95606,72.9,72.9,313933632.3515625,122592.91858248548,1756053718998,Synapse54,1756053718998,Synapse54
1463,95607 (Capay),95607,74.5,74.5,244283750.0,106556.43603272011,1756053718998,Synapse54,1756053718998,Synapse54
1464,95608 (Carmichael),95608,69.3,69.3,55537500.0,43402.52086278619,1756053718998,Synapse54,1756053718998,Synapse54
1465,95610 (Citrus Heights),95610,71.1,71.1,32896250.0,28040.05707323537,1756053718998,Synapse54,1756053718998,Synapse54
1466,95612 (Clarksburg),95612,83.3,83.3,238371250.0,80438.93945796073,1756053718998,Synapse54,1756053718998,Synapse54
1467,95614 (Cool),95614,44.1,44.1,129770000.0,67341.17923520946,1756053718998,Synapse54,1756053718998,Synapse54
1468,95615 (Courtland),95615,83.5,83.5,89042500.0,60558.69069895695,1756053718998,Synapse54,1756053718998,Synapse54
1469,95616 (Davis),95616,77.2,77.2,134648750.0,90621.12669147256,1756053718998,Synapse54,1756053718998,Synapse54
1470,95618 (Davis),95618,76.4,76.4,177263750.0,69347.3963329033,1756053718998,Synapse54,1756053718998,Synapse54
1471,95619 (Diamond Springs),95619,58.7,58.7,22715000.0,33728.03559781899,1756053718998,Synapse54,1756053718998,Synapse54
1472,95620 (Dixon),95620,84.1,84.1,975333750.0,186668.8505655002,1756053718998,Synapse54,1756053718998,Synapse54
1473,95621 (Citrus Heights),95621,71.5,71.5,28373750.0,29276.72198823885,1756053718998,Synapse54,1756053718998,Synapse54
1474,95623 (El Dorado),95623,53.0,53.0,198198750.0,82806.17082046167,1756053718998,Synapse54,1756053718998,Synapse54
1475,95624 (Elk Grove),95624,82.8,82.8,207263750.0,93810.86932776653,1756053718998,Synapse54,1756053718998,Synapse54
1476,95626 (Elverta),95626,72.1,72.1,75273750.0,62281.27003794675,1756053718998,Synapse54,1756053718998,Synapse54
1477,95627 (Esparto),95627,84.1,84.1,209278750.0,98626.89718637253,1756053718998,Synapse54,1756053718998,Synapse54
1478,95628 (Fair Oaks),95628,60.9,60.9,56452500.0,46956.85701374299,1756053718998,Synapse54,1756053718998,Synapse54
1479,95629 (Fiddletown),95629,51.3,51.3,234036250.0,110645.35868494297,1756053718998,Synapse54,1756053718998,Synapse54
1480,95630 (Folsom),95630,74.0,74.0,127757500.0,57246.472775733644,1756053718998,Synapse54,1756053718998,Synapse54
1481,95631 (Foresthill),95631,43.3,43.3,2111276250.0,330044.8677382154,1756053718998,Synapse54,1756053718998,Synapse54
1482,95632 (Galt),95632,83.9,83.9,467006250.0,176163.14787131862,1756053718998,Synapse54,1756053718998,Synapse54
1483,95633 (Garden Valley),95633,45.0,45.0,138535000.0,100303.45200139942,1756053718998,Synapse54,1756053718998,Synapse54
1484,95634 (Georgetown),95634,48.9,48.9,586331250.0,206170.1615135614,1756053718998,Synapse54,1756053718998,Synapse54
1485,95635 (Greenwood),95635,49.4,49.4,73238750.0,72536.78177776521,1756053718998,Synapse54,1756053718998,Synapse54
1486,95636 (Grizzly Flats),95636,43.8,43.8,192052500.0,106429.58745286285,1756053718998,Synapse54,1756053718998,Synapse54
1487,95637 (Guinda),95637,75.3,75.3,14013750.0,33016.722105437475,1756053718998,Synapse54,1756053718998,Synapse54
1488,95638 (Herald),95638,75.3,75.3,330088750.0,107261.8281987377,1756053718998,Synapse54,1756053718998,Synapse54
1489,95640 (Ione),95640,72.3,72.3,549381250.0,136251.31015715358,1756053718998,Synapse54,1756053718998,Synapse54
1490,95641 (Isleton),95641,78.3,78.3,196952500.0,85972.09282036728,1756053718998,Synapse54,1756053718998,Synapse54
1491,95642 (Jackson),95642,57.7,57.7,269095000.0,117303.75859031816,1756053718998,Synapse54,1756053718998,Synapse54
1492,95645 (Knights Landing),95645,82.6,82.6,601513750.0,179668.49950558136,1756053718998,Synapse54,1756053718998,Synapse54
1493,95648 (Lincoln),95648,68.8,68.8,598452500.0,158580.00192482027,1756053718998,Synapse54,1756053718998,Synapse54
1494,95650 (Loomis),95650,53.3,53.3,105892500.0,77784.2435391666,1756053718998,Synapse54,1756053718998,Synapse54
1495,95651 (Lotus),95651,42.0,42.0,90150000.0,70266.25800352584,1756053718998,Synapse54,1756053718998,Synapse54
1496,95652 (McClellan),95652,85.8,85.8,17265000.0,25118.99162198002,1756053718998,Synapse54,1756053718998,Synapse54
1497,95653 (Madison),95653,81.3,81.3,30662500.0,27328.069822355345,1756053718998,Synapse54,1756053718998,Synapse54
1498,95655 (Mather),95655,79.6,79.6,32498750.0,28625.206817819926,1756053718998,Synapse54,1756053718998,Synapse54
1499,95658 (Newcastle),95658,48.4,48.4,107123750.0,80971.69854625707,1756053718998,Synapse54,1756053718998,Synapse54
1500,95659 (Nicolaus),95659,72.3,72.3,207825000.0,88509.42595435788,1756053718998,Synapse54,1756053718998,Synapse54
1501,95660 (North Highlands),95660,86.2,86.2,26956250.0,34400.86018467556,1756053718998,Synapse54,1756053718998,Synapse54
1502,95661 (Roseville),95661,67.6,67.6,37770000.0,28654.20341977457,1756053718998,Synapse54,1756053718998,Synapse54
1503,95662 (Orangevale),95662,58.4,58.4,46663750.0,39046.453534486136,1756053718998,Synapse54,1756053718998,Synapse54
1504,95663 (Penryn),95663,48.6,48.6,35065000.0,43195.3209953149,1756053718998,Synapse54,1756053718998,Synapse54
1505,95664 (Pilot Hill),95664,44.6,44.6,193192500.0,98449.49559729802,1756053718998,Synapse54,1756053718998,Synapse54
1506,95665 (Pine Grove),95665,51.1,51.1,93128750.0,81081.28753298364,1756053718998,Synapse54,1756053718998,Synapse54
1507,95666 (Pioneer),95666,45.3,45.3,1036773750.0,221211.86314134565,1756053718998,Synapse54,1756053718998,Synapse54
1508,95667 (Placerville),95667,53.8,53.8,741970000.0,258073.8485237631,1756053718998,Synapse54,1756053718998,Synapse54
1509,95668 (Pleasant Grove),95668,74.4,74.4,272217500.0,135943.76271137001,1756053718998,Synapse54,1756053718998,Synapse54
1510,95669 (Plymouth),95669,69.6,69.6,367658750.0,115651.07854216412,1756053718998,Synapse54,1756053718998,Synapse54
1511,95670 (Rancho Cordova),95670,81.3,81.3,55205000.0,48817.061498777875,1756053718998,Synapse54,1756053718998,Synapse54
1512,95672 (Rescue),95672,50.7,50.7,90327750.0,65814.5786662262,1756053718998,Synapse54,1756053718998,Synapse54
1513,95673 (Rio Linda),95673,77.5,77.5,58522500.0,42619.8173565018,1756053718998,Synapse54,1756053718998,Synapse54
1514,95674 (Rio Oso),95674,70.4,70.4,136590000.0,56998.426718015304,1756053718998,Synapse54,1756053718998,Synapse54
1515,95676 (Robbins),95676,80.8,80.8,4867500.0,9077.601539022937,1756053718998,Synapse54,1756053718998,Synapse54
1516,95677 (Rocklin),95677,64.7,64.7,38355000.0,32731.03687624511,1756053718998,Synapse54,1756053718998,Synapse54
1517,95678 (Roseville),95678,75.0,75.0,51355000.0,39259.433649821345,1756053718998,Synapse54,1756053718998,Synapse54
1518,95679 (Rumsey),95679,81.6,81.6,111148750.0,75044.38352411913,1756053718998,Synapse54,1756053718998,Synapse54
1519,95681 (Sheridan),95681,63.7,63.7,86680000.0,48221.185050225344,1756053718998,Synapse54,1756053718998,Synapse54
1520,95682 (Shingle Springs),95682,56.5,56.5,369791923.078125,114766.97654648358,1756053718998,Synapse54,1756053718998,Synapse54
1521,95683 (Sloughhouse),95683,57.0,57.0,414408750.0,110578.1994438795,1756053718998,Synapse54,1756053718998,Synapse54
1522,95684 (Somerset),95684,48.1,48.1,758607500.0,229950.84107323727,1756053718998,Synapse54,1756053718998,Synapse54
1523,95685 (Sutter Creek),95685,53.2,53.2,208512500.0,120445.10463981802,1756053718998,Synapse54,1756053718998,Synapse54
1524,95686 (Thornton),95686,83.4,83.4,60627500.0,40304.809750551685,1756053718998,Synapse54,1756053718998,Synapse54
1525,95687 (Vacaville),95687,84.3,84.3,185956250.0,85468.00842197919,1756053718998,Synapse54,1756053718998,Synapse54
1526,95688 (Vacaville),95688,80.7,80.7,384681250.0,99713.61683623362,1756053718998,Synapse54,1756053718998,Synapse54
1527,95689 (Volcano),95689,45.9,45.9,93626250.0,76591.97569626845,1756053718998,Synapse54,1756053718998,Synapse54
1528,95690 (Walnut Grove),95690,84.1,84.1,230035000.0,101880.10125470505,1756053718998,Synapse54,1756053718998,Synapse54
1529,95691 (West Sacramento),95691,84.5,84.5,183046250.0,131557.66756238573,1756053718998,Synapse54,1756053718998,Synapse54
1530,95692 (Wheatland),95692,72.1,72.1,239946250.0,87510.99794697443,1756053718998,Synapse54,1756053718998,Synapse54
1531,95693 (Wilton),95693,73.6,73.6,265478750.0,98687.17753896085,1756053718998,Synapse54,1756053718998,Synapse54
1532,95694 (Winters),95694,83.3,83.3,589027500.0,154700.07283770727,1756053718998,Synapse54,1756053718998,Synapse54
1533,95695 (Woodland),95695,84.0,84.0,598341250.0,150392.19998568163,1756053718998,Synapse54,1756053718998,Synapse54
1534,95697 (Yolo),95697,81.9,81.9,5971250.0,11143.555575951654,1756053718998,Synapse54,1756053718998,Synapse54
1535,95698 (Zamora),95698,83.5,83.5,161382500.0,85669.54636741373,1756053718998,Synapse54,1756053718998,Synapse54
1536,95699 (Drytown),95699,48.3,48.3,4217500.0,10735.845092262689,1756053718998,Synapse54,1756053718998,Synapse54
1537,95701 (Alta),95701,34.7,34.7,129983750.0,69467.05814686036,1756053718998,Synapse54,1756053718998,Synapse54
1538,95703 (Applegate),95703,44.8,44.8,25722500.0,44425.90323049593,1756053718998,Synapse54,1756053718998,Synapse54
1539,95709 (Camino),95709,53.5,53.5,97750000.0,69060.0265209801,1756053718998,Synapse54,1756053718998,Synapse54
1540,95713 (Colfax),95713,46.6,46.6,269546250.0,125409.20624074142,1756053718998,Synapse54,1756053718998,Synapse54
1541,95714 (Dutch Flat),95714,42.3,42.3,29223750.0,32680.389778074757,1756053718998,Synapse54,1756053718998,Synapse54
1542,95715 (Emigrant Gap),95715,27.2,27.2,259633750.0,85616.61308520344,1756053718998,Synapse54,1756053718998,Synapse54
1543,95717 (Gold Run),95717,41.2,41.2,33502500.0,40446.37494150149,1756053718998,Synapse54,1756053718998,Synapse54
1544,95720 (Kyburz),95720,40.0,40.0,569225000.0,147060.5783741985,1756053718998,Synapse54,1756053718998,Synapse54
1545,95721 (Echo Lake),95721,48.4,48.4,37112500.0,52893.30918536356,1756053718998,Synapse54,1756053718998,Synapse54
1546,95722 (Meadow Vista),95722,44.1,44.1,43040000.0,37610.80849615442,1756053718998,Synapse54,1756053718998,Synapse54
1547,95724 (Norden),95724,50.6,50.6,394758750.0,154010.75612850356,1756053718998,Synapse54,1756053718998,Synapse54
1548,95726 (Pollock Pines),95726,50.2,50.2,766645000.0,188146.019518101,1756053718998,Synapse54,1756053718998,Synapse54
1549,95728 (Soda Springs),95728,36.9,36.9,944620000.0,206119.98424912288,1756053718998,Synapse54,1756053718998,Synapse54
1550,95735 (Twin Bridges),95735,51.8,51.8,73517500.0,44374.04305419107,1756053718998,Synapse54,1756053718998,Synapse54
1551,95736 (Weimar),95736,56.2,56.2,860000.0,4039.8951799861684,1756053718998,Synapse54,1756053718998,Synapse54
1552,95742 (Rancho Cordova),95742,78.5,78.5,181076250.0,59891.622485113556,1756053718998,Synapse54,1756053718998,Synapse54
1553,95746 (Granite Bay),95746,56.9,56.9,102645000.0,50495.08374198652,1756053718998,Synapse54,1756053718998,Synapse54
1554,95747 (Roseville),95747,71.9,71.9,194752500.0,74752.54964226934,1756053718998,Synapse54,1756053718998,Synapse54
1555,95757 (Elk Grove),95757,79.2,79.2,302017500.0,85390.25749803706,1756053718998,Synapse54,1756053718998,Synapse54
1556,95758 (Elk Grove),95758,85.1,85.1,56013750.0,40211.81952514166,1756053718998,Synapse54,1756053718998,Synapse54
1557,95762 (El Dorado Hills),95762,61.7,61.7,188309326.921875,91756.12359542721,1756053718998,Synapse54,1756053718998,Synapse54
1558,95765 (Rocklin),95765,68.9,68.9,48487500.0,35207.16919007471,1756053718998,Synapse54,1756053718998,Synapse54
1559,95776 (Woodland),95776,87.6,87.6,443105000.0,114050.47112848745,1756053718998,Synapse54,1756053718998,Synapse54
1560,95811 (Sacramento),95811,83.0,83.0,9253750.0,21846.504392319293,1756053718998,Synapse54,1756053718998,Synapse54
1561,95814 (Sacramento),95814,82.5,82.5,6848750.0,11778.702563910118,1756053718998,Synapse54,1756053718998,Synapse54
1562,95815 (Sacramento),95815,88.8,88.8,31427500.0,26061.897549098183,1756053718998,Synapse54,1756053718998,Synapse54
1563,95816 (Sacramento),95816,71.9,71.9,11935000.0,17669.111686912904,1756053718998,Synapse54,1756053718998,Synapse54
1564,95817 (Sacramento),95817,83.8,83.8,10147500.0,18060.09013596005,1756053718998,Synapse54,1756053718998,Synapse54
1565,95818 (Sacramento),95818,78.3,78.3,16887500.0,19676.94654751877,1756053718998,Synapse54,1756053718998,Synapse54
1566,95819 (Sacramento),95819,63.7,63.7,15955000.0,23784.415976966768,1756053718998,Synapse54,1756053718998,Synapse54
1567,95820 (Sacramento),95820,88.6,88.6,22192500.0,23143.475702376545,1756053718998,Synapse54,1756053718998,Synapse54
1568,95821 (Sacramento),95821,80.4,80.4,30007500.0,28567.45394935839,1756053718998,Synapse54,1756053718998,Synapse54
1569,95822 (Sacramento),95822,89.3,89.3,36812500.0,29322.71772705138,1756053718998,Synapse54,1756053718998,Synapse54
1570,95823 (Sacramento),95823,89.2,89.2,48543750.0,34123.67136237723,1756053718998,Synapse54,1756053718998,Synapse54
1571,95824 (Sacramento),95824,88.6,88.6,16632500.0,20446.404371725803,1756053718998,Synapse54,1756053718998,Synapse54
1572,95825 (Sacramento),95825,84.8,84.8,19075000.0,23456.882020927434,1756053718998,Synapse54,1756053718998,Synapse54
1573,95826 (Sacramento),95826,83.2,83.2,43880000.0,30567.51512315405,1756053718998,Synapse54,1756053718998,Synapse54
1574,95827 (Sacramento),95827,83.1,83.1,35437500.0,47305.68485916021,1756053718998,Synapse54,1756053718998,Synapse54
1575,95828 (Sacramento),95828,85.6,85.6,53767500.0,33892.65004648228,1756053718998,Synapse54,1756053718998,Synapse54
1576,95829 (Sacramento),95829,80.6,80.6,84626250.0,41129.1729237517,1756053718998,Synapse54,1756053718998,Synapse54
1577,95830 (Sacramento),95830,80.8,80.8,55978750.0,36985.00276683223,1756053718998,Synapse54,1756053718998,Synapse54
1578,95831 (Sacramento),95831,83.4,83.4,31712500.0,24594.198919752107,1756053718998,Synapse54,1756053718998,Synapse54
1579,95832 (Sacramento),95832,87.9,87.9,35110000.0,33679.88092831671,1756053718998,Synapse54,1756053718998,Synapse54
1580,95833 (Sacramento),95833,89.5,89.5,37917500.0,32808.16259999906,1756053718998,Synapse54,1756053718998,Synapse54
1581,95834 (Sacramento),95834,86.9,86.9,46342500.0,35848.67363672029,1756053718998,Synapse54,1756053718998,Synapse54
1582,95835 (Sacramento),95835,83.8,83.8,41700000.0,30341.668138438243,1756053718998,Synapse54,1756053718998,Synapse54
1583,95836 (Sacramento),95836,60.5,60.5,57826250.0,47189.752336261095,1756053718998,Synapse54,1756053718998,Synapse54
1584,95837 (Sacramento),95837,59.4,59.4,76726250.0,41533.87178115646,1756053718998,Synapse54,1756053718998,Synapse54
1585,95838 (Sacramento),95838,89.9,89.9,37888750.0,33012.67933012005,1756053718998,Synapse54,1756053718998,Synapse54
1586,95841 (Sacramento),95841,76.5,76.5,17571250.0,26186.97411153109,1756053718998,Synapse54,1756053718998,Synapse54
1587,95842 (Sacramento),95842,82.7,82.7,16738750.0,24666.971320032775,1756053718998,Synapse54,1756053718998,Synapse54
1588,95843 (Antelope),95843,78.1,78.1,28643750.0,26016.493684023757,1756053718998,Synapse54,1756053718998,Synapse54
1589,95864 (Sacramento),95864,68.1,68.1,28460000.0,26583.90751673359,1756053718998,Synapse54,1756053718998,Synapse54
1590,95901 (Marysville),95901,83.3,83.3,1064722500.0,321618.9782998405,1756053718998,Synapse54,1756053718998,Synapse54
1591,95903 (Beale AFB),95903,72.2,72.2,75633750.0,78437.09161383471,1756053718998,Synapse54,1756053718998,Synapse54
1592,95910 (Alleghany),95910,37.0,37.0,43066250.0,38887.622657296524,1756053718998,Synapse54,1756053718998,Synapse54
1593,95912 (Arbuckle),95912,80.9,80.9,883037500.0,153412.3160163793,1756053718998,Synapse54,1756053718998,Synapse54
1594,95913 (Artois),95913,65.7,65.7,13918750.0,18916.982135074304,1756053718998,Synapse54,1756053718998,Synapse54
1595,95914 (Bangor),95914,53.9,53.9,42851250.0,47819.2948846897,1756053718998,Synapse54,1756053718998,Synapse54
1596,95915 (Belden),95915,24.6,24.6,592618750.0,181944.73838501814,1756053718998,Synapse54,1756053718998,Synapse54
1597,95916 (Berry Creek),95916,50.3,50.3,711787500.0,192514.3121086018,1756053718998,Synapse54,1756053718998,Synapse54
1598,95917 (Biggs),95917,78.4,78.4,326332500.0,102932.38467043,1756053718998,Synapse54,1756053718998,Synapse54
1599,95918 (Browns Valley),95918,50.5,50.5,264296250.0,117499.26010124988,1756053718998,Synapse54,1756053718998,Synapse54
1600,95919 (Brownsville),95919,49.5,49.5,88382500.0,67583.323790159,1756053718998,Synapse54,1756053718998,Synapse54
1601,95920 (Butte City),95920,69.6,69.6,311167500.0,85710.24122514416,1756053718998,Synapse54,1756053718998,Synapse54
1602,95922 (Camptonville),95922,51.7,51.7,635775000.0,245140.26412324441,1756053718998,Synapse54,1756053718998,Synapse54
1603,95923 (Canyon Dam),95923,17.1,17.1,124691250.0,65309.736509836875,1756053718998,Synapse54,1756053718998,Synapse54
1604,95925 (Challenge),95925,54.6,54.6,171505000.0,88342.92790017823,1756053718998,Synapse54,1756053718998,Synapse54
1605,95926 (Chico),95926,70.9,70.9,32355000.0,27328.18085812118,1756053718998,Synapse54,1756053718998,Synapse54
1606,95928 (Chico),95928,70.3,70.3,560515000.0,220334.3466966727,1756053718998,Synapse54,1756053718998,Synapse54
1607,95930 (Clipper Mills),95930,50.5,50.5,14675000.0,20544.747377595835,1756053718998,Synapse54,1756053718998,Synapse54
1608,95932 (Colusa),95932,83.5,83.5,794651250.0,173184.984979484,1756053718998,Synapse54,1756053718998,Synapse54
1609,95934 (Crescent Mills),95934,52.6,52.6,92563750.0,57120.502705387014,1756053718998,Synapse54,1756053718998,Synapse54
1610,95935 (Dobbins),95935,48.0,48.0,114928750.0,69445.7985637157,1756053718998,Synapse54,1756053718998,Synapse54
1611,95936 (Downieville),95936,48.2,48.2,57436250.0,45066.14126795193,1756053718998,Synapse54,1756053718998,Synapse54
1612,95937 (Dunnigan),95937,83.1,83.1,569068750.0,132191.6482444634,1756053718998,Synapse54,1756053718998,Synapse54
1613,95938 (Durham),95938,55.0,55.0,401456250.0,132906.75239765242,1756053718998,Synapse54,1756053718998,Synapse54
1614,95939 (Elk Creek),95939,57.8,57.8,962051250.0,169901.69050029194,1756053718998,Synapse54,1756053718998,Synapse54
1615,95941 (Forbestown),95941,55.0,55.0,385530000.0,139045.18743514238,1756053718998,Synapse54,1756053718998,Synapse54
1616,95942 (Forest Ranch),95942,46.1,46.1,631340000.0,264952.14709240396,1756053718998,Synapse54,1756053718998,Synapse54
1617,95943 (Glenn),95943,65.3,65.3,272215000.0,154623.4854597151,1756053718998,Synapse54,1756053718998,Synapse54
1618,95944 (Goodyears Bar),95944,45.7,45.7,189766250.0,73490.19372982185,1756053718998,Synapse54,1756053718998,Synapse54
1619,95945 (Grass Valley),95945,47.8,47.8,371551250.0,173808.5011579966,1756053718998,Synapse54,1756053718998,Synapse54
1620,95946 (Penn Valley),95946,45.0,45.0,238928750.0,127100.54156221848,1756053718998,Synapse54,1756053718998,Synapse54
1621,95947 (Greenville),95947,52.2,52.2,952251250.0,223089.24172611168,1756053718998,Synapse54,1756053718998,Synapse54
1622,95948 (Gridley),95948,82.5,82.5,329242500.0,101974.54088152357,1756053718998,Synapse54,1756053718998,Synapse54
1623,95949 (Grass Valley),95949,41.0,41.0,536602500.0,145624.77815364857,1756053718998,Synapse54,1756053718998,Synapse54
1624,95951 (Hamilton City),95951,75.9,75.9,36606250.0,36520.98038696584,1756053718998,Synapse54,1756053718998,Synapse54
1625,95953 (Live Oak),95953,86.4,86.4,387580000.0,136663.2212838363,1756053718998,Synapse54,1756053718998,Synapse54
1626,95954 (Magalia),95954,46.1,46.1,511968750.0,195525.44956123605,1756053718998,Synapse54,1756053718998,Synapse54
1627,95955 (Maxwell),95955,81.3,81.3,197966250.0,87620.90842519072,1756053718998,Synapse54,1756053718998,Synapse54
1628,95956 (Meadow Valley),95956,39.0,39.0,111091250.0,66359.89068058466,1756053718998,Synapse54,1756053718998,Synapse54
1629,95957 (Meridian),95957,72.1,72.1,515288750.0,160992.49793837627,1756053718998,Synapse54,1756053718998,Synapse54
1630,95959 (Nevada City),95959,39.5,39.5,1309761250.0,264156.4507969316,1756053718998,Synapse54,1756053718998,Synapse54
1631,95960 (North San Juan),95960,46.7,46.7,162408750.0,118672.91571677718,1756053718998,Synapse54,1756053718998,Synapse54
1632,95961 (Olivehurst),95961,85.4,85.4,172305000.0,95436.97438688343,1756053718998,Synapse54,1756053718998,Synapse54
