OBJECTID,DESCRIPTION,ID,TOTPOP_FY,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
662,92844 (Garden Grove),92844,25485,25485,7895000.0,16403.528390326035,1756054349282,Synapse54,1756054349282,Synapse54
663,92845 (Garden Grove),92845,15632,15632,8133750.0,11819.88810437026,1756054349282,Synapse54,1756054349282,Synapse54
664,92860 (Norco),92860,25666,25666,54128750.0,49115.86210371589,1756054349282,Synapse54,1756054349282,Synapse54
665,92861 (Villa Park),92861,5522,5522,8340000.0,17926.67245314459,1756054349282,Synapse54,1756054349282,Synapse54
666,92865 (Orange),92865,20178,20178,13336250.0,16133.265595069315,1756054349282,Synapse54,1756054349282,Synapse54
667,92866 (Orange),92866,15601,15601,7418750.0,12813.804565973127,1756054349282,Synapse54,1756054349282,Synapse54
668,92867 (Orange),92867,42963,42963,29515000.0,52452.17586230138,1756054349282,Synapse54,1756054349282,Synapse54
669,92868 (Orange),92868,28040,28040,12813750.0,21889.700334687273,1756054349282,Synapse54,1756054349282,Synapse54
670,92869 (Orange),92869,34830,34830,49452500.0,43559.182698021956,1756054349282,Synapse54,1756054349282,Synapse54
671,92870 (Placentia),92870,52603,52603,25658750.0,42875.80354717247,1756054349282,Synapse54,1756054349282,Synapse54
672,92878 (Corona),92878,16865,16865,28011250.0,43014.98620425098,1756054349282,Synapse54,1756054349282,Synapse54
673,92879 (Corona),92879,49280,49280,35812500.0,35718.5917383939,1756054349282,Synapse54,1756054349282,Synapse54
674,92880 (Corona),92880,61102,61102,66393750.0,60879.49666935877,1756054349282,Synapse54,1756054349282,Synapse54
675,92881 (Corona),92881,30198,30198,87822500.0,78100.13412564347,1756054349282,Synapse54,1756054349282,Synapse54
676,92882 (Corona),92882,66224,66224,100377500.0,56643.47421769441,1756054349282,Synapse54,1756054349282,Synapse54
677,92883 (Corona),92883,40461,40461,213882500.0,87517.171289697,1756054349282,Synapse54,1756054349282,Synapse54
678,92886 (Yorba Linda),92886,48788,48788,56058750.0,49514.934612607736,1756054349282,Synapse54,1756054349282,Synapse54
679,92887 (Yorba Linda),92887,19676,19676,34530000.0,37985.248233257116,1756054349282,Synapse54,1756054349282,Synapse54
680,93001 (Ventura),93001,36227,36227,328800721.75390625,138054.9955498076,1756054349282,Synapse54,1756054349282,Synapse54
681,93003 (Ventura),93003,48766,48766,74552500.0,55676.02575982478,1756054349282,Synapse54,1756054349282,Synapse54
682,93004 (Ventura),93004,32119,32119,26253750.0,24293.608892124525,1756054349282,Synapse54,1756054349282,Synapse54
683,93010 (Camarillo),93010,45018,45018,79716250.0,46831.915462838704,1756054349282,Synapse54,1756054349282,Synapse54
684,93012 (Camarillo),93012,39975,39975,184080000.0,94772.80839757764,1756054349282,Synapse54,1756054349282,Synapse54
685,93013 (Carpinteria),93013,15657,15657,79270000.0,51873.42689239334,1756054349282,Synapse54,1756054349282,Synapse54
686,93015 (Fillmore),93015,20355,20355,400038750.0,134789.0342106503,1756054349282,Synapse54,1756054349282,Synapse54
687,93021 (Moorpark),93021,36003,36003,234746250.0,99048.10368902325,1756054349282,Synapse54,1756054349282,Synapse54
688,93022 (Oak View),93022,5594,5594,13133750.0,25118.329999860227,1756054349282,Synapse54,1756054349282,Synapse54
689,93023 (Ojai),93023,20010,20010,1181358803.4804688,195447.1922160022,1756054349282,Synapse54,1756054349282,Synapse54
690,93030 (Oxnard),93030,56959,56959,53537500.0,50865.79887099985,1756054349282,Synapse54,1756054349282,Synapse54
691,93033 (Oxnard),93033,76434,76434,130200000.0,78026.87368580469,1756054349282,Synapse54,1756054349282,Synapse54
692,93035 (Oxnard),93035,27308,27308,17435000.0,62007.549074571805,1756054349282,Synapse54,1756054349282,Synapse54
693,93036 (Oxnard),93036,50707,50707,57343750.0,44444.19463078578,1756054349282,Synapse54,1756054349282,Synapse54
694,93040 (Piru),93040,2690,2690,210346250.0,69953.9423901976,1756054349282,Synapse54,1756054349282,Synapse54
695,93041 (Port Hueneme),93041,22419,22419,17655000.0,45728.7533863953,1756054349282,Synapse54,1756054349282,Synapse54
696,93042 (Point Mugu Nawc),93042,16,16,21217500.0,39144.09398891686,1756054349282,Synapse54,1756054349282,Synapse54
697,93043 (Port Hueneme CBC Base),93043,618,618,5371250.0,18340.340638344987,1756054349282,Synapse54,1756054349282,Synapse54
698,93060 (Santa Paula),93060,34894,34894,444843750.0,130581.77761447629,1756054349282,Synapse54,1756054349282,Synapse54
699,93063 (Simi Valley),93063,54065,54065,151668750.0,72081.40181131517,1756054349282,Synapse54,1756054349282,Synapse54
700,93065 (Simi Valley),93065,72732,72732,162708750.0,98893.97184780746,1756054349282,Synapse54,1756054349282,Synapse54
701,93066 (Somis),93066,2978,2978,213165000.0,70614.50191605966,1756054349282,Synapse54,1756054349282,Synapse54
702,93067 (Summerland),93067,921,921,3173750.0,13823.137880104807,1756054349282,Synapse54,1756054349282,Synapse54
703,93101 (Santa Barbara),93101,30172,30172,12738750.0,27780.3304886334,1756054349282,Synapse54,1756054349282,Synapse54
704,93103 (Santa Barbara),93103,19573,19573,16533750.0,29598.426540677967,1756054349282,Synapse54,1756054349282,Synapse54
705,93105 (Santa Barbara),93105,26637,26637,1085646890.625,322486.5248719495,1756054349282,Synapse54,1756054349282,Synapse54
706,93106 (Santa Barbara),93106,4788,4788,3377500.0,10299.680398798031,1756054349282,Synapse54,1756054349282,Synapse54
707,93108 (Santa Barbara),93108,10608,10608,166683750.0,95528.79525072398,1756054349282,Synapse54,1756054349282,Synapse54
708,93109 (Santa Barbara),93109,11606,11606,13007500.0,26406.026345091894,1756054349282,Synapse54,1756054349282,Synapse54
709,93110 (Santa Barbara),93110,15011,15011,27055000.0,32648.046786382944,1756054349282,Synapse54,1756054349282,Synapse54
710,93111 (Santa Barbara),93111,17603,17603,33908750.0,38270.054689742254,1756054349282,Synapse54,1756054349282,Synapse54
711,93117 (Goleta),93117,53521,53521,570517500.0,186790.30470483637,1756054349282,Synapse54,1756054349282,Synapse54
712,93201 (Alpaugh),93201,1119,1119,53031250.0,42400.502769921804,1756054349282,Synapse54,1756054349282,Synapse54
713,93202 (Armona),93202,4103,4103,6991250.0,14120.25147939271,1756054349282,Synapse54,1756054349282,Synapse54
714,93203 (Arvin),93203,20669,20669,846007500.0,228599.11450149858,1756054349282,Synapse54,1756054349282,Synapse54
715,93204 (Avenal),93204,13649,13649,1210063750.0,148486.7969705507,1756054349282,Synapse54,1756054349282,Synapse54
716,93205 (Bodfish),93205,2176,2176,58205000.0,47608.203899011816,1756054349282,Synapse54,1756054349282,Synapse54
717,93206 (Buttonwillow),93206,1734,1734,535571250.0,128866.91018251679,1756054349282,Synapse54,1756054349282,Synapse54
718,93207 (California Hot Springs),93207,424,424,494476250.0,156143.71959477986,1756054349282,Synapse54,1756054349282,Synapse54
719,93208 (Camp Nelson),93208,5,5,771250.0,3639.8822123806417,1756054349282,Synapse54,1756054349282,Synapse54
720,93210 (Coalinga),93210,18182,18182,2859381250.0,274530.1045142055,1756054349282,Synapse54,1756054349282,Synapse54
721,93212 (Corcoran),93212,23462,23462,468738750.0,116020.00073154458,1756054349282,Synapse54,1756054349282,Synapse54
722,93215 (Delano),93215,56075,56075,724992500.0,230456.9996528083,1756054349282,Synapse54,1756054349282,Synapse54
723,93218 (Ducor),93218,736,736,39000000.0,36653.18597406744,1756054349282,Synapse54,1756054349282,Synapse54
724,93219 (Earlimart),93219,9314,9314,756761250.0,231445.8314206547,1756054349282,Synapse54,1756054349282,Synapse54
725,93221 (Exeter),93221,14928,14928,357297500.0,119816.80787037028,1756054349282,Synapse54,1756054349282,Synapse54
726,93222 (Pine Mountain Club),93222,1543,1543,46487500.0,41854.8347232558,1756054349282,Synapse54,1756054349282,Synapse54
727,93223 (Farmersville),93223,10720,10720,19324022.7265625,25444.875416264455,1756054349282,Synapse54,1756054349282,Synapse54
728,93224 (Fellows),93224,426,426,308476250.0,96244.05620038428,1756054349282,Synapse54,1756054349282,Synapse54
729,93225 (Frazier Park),93225,5555,5555,2513472944.3125,343577.70572722825,1756054349282,Synapse54,1756054349282,Synapse54
730,93226 (Glennville),93226,260,260,150715000.0,68238.98428744845,1756054349282,Synapse54,1756054349282,Synapse54
731,93230 (Hanford),93230,71868,71868,1086593750.0,200448.20649056122,1756054349282,Synapse54,1756054349282,Synapse54
732,93234 (Huron),93234,6758,6758,943037500.0,136855.86014043118,1756054349282,Synapse54,1756054349282,Synapse54
733,93235 (Ivanhoe),93235,4454,4454,11973750.0,16203.57318554757,1756054349282,Synapse54,1756054349282,Synapse54
734,93238 (Kernville),93238,1428,1428,240885000.0,78870.3798129668,1756054349282,Synapse54,1756054349282,Synapse54
735,93239 (Kettleman City),93239,1329,1329,1690446250.0,209467.1685543261,1756054349282,Synapse54,1756054349282,Synapse54
736,93240 (Lake Isabella),93240,6115,6115,197901250.0,79723.57893758261,1756054349282,Synapse54,1756054349282,Synapse54
737,93241 (Lamont),93241,14950,14950,16966250.0,19014.816316891727,1756054349282,Synapse54,1756054349282,Synapse54
738,93242 (Laton),93242,2979,2979,198266250.0,78776.4763356709,1756054349282,Synapse54,1756054349282,Synapse54
739,93243 (Lebec),93243,1326,1326,604371250.0,178374.00475978243,1756054349282,Synapse54,1756054349282,Synapse54
740,93244 (Lemon Cove),93244,237,237,68321250.0,57719.28303628097,1756054349282,Synapse54,1756054349282,Synapse54
741,93245 (Lemoore),93245,37905,37905,603126250.0,145229.1419698537,1756054349282,Synapse54,1756054349282,Synapse54
742,93246 (Lemoore),93246,851,851,9190000.0,20572.37158794678,1756054349282,Synapse54,1756054349282,Synapse54
743,93247 (Lindsay),93247,17668,17668,319442500.0,96758.34470754753,1756054349282,Synapse54,1756054349282,Synapse54
744,93249 (Lost Hills),93249,2667,2667,2862608750.0,327237.77377180906,1756054349282,Synapse54,1756054349282,Synapse54
745,93250 (Mc Farland),93250,15763,15763,681182500.0,173702.97671722274,1756054349282,Synapse54,1756054349282,Synapse54
746,93251 (Mc Kittrick),93251,198,198,1140202500.0,197490.24822551443,1756054349282,Synapse54,1756054349282,Synapse54
747,93252 (Maricopa),93252,1511,1511,1556352055.6875,303666.75659552,1756054349282,Synapse54,1756054349282,Synapse54
748,93254 (New Cuyama),93254,656,656,782395000.0,218568.78479518683,1756054349282,Synapse54,1756054349282,Synapse54
749,93255 (Onyx),93255,596,596,853016250.0,179003.10677718866,1756054349282,Synapse54,1756054349282,Synapse54
750,93256 (Pixley),93256,5605,5605,260711250.0,106396.54081827085,1756054349282,Synapse54,1756054349282,Synapse54
751,93257 (Porterville),93257,82546,82546,1511143750.0,302830.93471022975,1756054349282,Synapse54,1756054349282,Synapse54
752,93260 (Posey),93260,245,245,245485000.0,104935.07007891768,1756054349282,Synapse54,1756054349282,Synapse54
753,93262 (Sequoia National Park),93262,9,9,435041250.0,134140.90506659276,1756054349282,Synapse54,1756054349282,Synapse54
754,93263 (Shafter),93263,21043,21043,364507500.0,96805.95744876684,1756054349282,Synapse54,1756054349282,Synapse54
755,93265 (Springville),93265,4924,4924,2235575000.0,283297.0222104053,1756054349282,Synapse54,1756054349282,Synapse54
756,93266 (Stratford),93266,1465,1465,587311250.0,119121.89124885882,1756054349282,Synapse54,1756054349282,Synapse54
757,93267 (Strathmore),93267,5515,5515,187365000.0,110281.07667658057,1756054349282,Synapse54,1756054349282,Synapse54
758,93268 (Taft),93268,18964,18964,455057500.0,137548.24491949176,1756054349282,Synapse54,1756054349282,Synapse54
759,93270 (Terra Bella),93270,5205,5205,251926250.0,98003.55226710299,1756054349282,Synapse54,1756054349282,Synapse54
760,93271 (Three Rivers),93271,2164,2164,1527196250.0,268967.70523429505,1756054349282,Synapse54,1756054349282,Synapse54
761,93272 (Tipton),93272,3572,3572,262022500.0,103198.21976197521,1756054349282,Synapse54,1756054349282,Synapse54
762,93274 (Tulare),93274,83846,83846,854722500.0,159109.70538992272,1756054349282,Synapse54,1756054349282,Synapse54
763,93276 (Tupman),93276,100,100,267466250.0,110471.70836707685,1756054349282,Synapse54,1756054349282,Synapse54
764,93277 (Visalia),93277,52827,52827,158407500.0,64591.03114900779,1756054349282,Synapse54,1756054349282,Synapse54
765,93280 (Wasco),93280,27556,27556,888432500.0,168669.51983682107,1756054349282,Synapse54,1756054349282,Synapse54
766,93283 (Weldon),93283,1788,1788,1367865000.0,221736.0948825266,1756054349282,Synapse54,1756054349282,Synapse54
767,93285 (Wofford Heights),93285,2499,2499,819530000.0,219345.69452188245,1756054349282,Synapse54,1756054349282,Synapse54
768,93286 (Woodlake),93286,10478,10478,861133750.0,219399.6171154776,1756054349282,Synapse54,1756054349282,Synapse54
769,93287 (Woody),93287,176,176,298321250.0,98527.47089994271,1756054349282,Synapse54,1756054349282,Synapse54
770,93291 (Visalia),93291,70319,70319,343020000.0,86021.4482760368,1756054349282,Synapse54,1756054349282,Synapse54
771,93292 (Visalia),93292,47596,47596,462568750.0,157226.11296961395,1756054349282,Synapse54,1756054349282,Synapse54
772,93301 (Bakersfield),93301,14209,14209,17285000.0,18220.287205153058,1756054349282,Synapse54,1756054349282,Synapse54
773,93304 (Bakersfield),93304,49977,49977,28987500.0,30247.65549697265,1756054349282,Synapse54,1756054349282,Synapse54
774,93305 (Bakersfield),93305,38631,38631,22585000.0,21350.20196111915,1756054349282,Synapse54,1756054349282,Synapse54
775,93306 (Bakersfield),93306,78398,78398,282727500.0,154680.49210630817,1756054349282,Synapse54,1756054349282,Synapse54
776,93307 (Bakersfield),93307,93559,93559,686525000.0,249242.95155976954,1756054349282,Synapse54,1756054349282,Synapse54
777,93308 (Bakersfield),93308,55337,55337,1485857500.0,241197.01429858137,1756054349282,Synapse54,1756054349282,Synapse54
778,93309 (Bakersfield),93309,59704,59704,40685000.0,26891.84630899399,1756054349282,Synapse54,1756054349282,Synapse54
779,93311 (Bakersfield),93311,58527,58527,668917500.0,180308.13470672187,1756054349282,Synapse54,1756054349282,Synapse54
780,93312 (Bakersfield),93312,57959,57959,57155000.0,31271.99413181085,1756054349282,Synapse54,1756054349282,Synapse54
781,93313 (Bakersfield),93313,65010,65010,489678750.0,126082.8047728413,1756054349282,Synapse54,1756054349282,Synapse54
782,93314 (Bakersfield),93314,44482,44482,438297500.0,140110.20775290573,1756054349282,Synapse54,1756054349282,Synapse54
783,93401 (San Luis Obispo),93401,33577,33577,244791250.0,84336.66696497473,1756054349282,Synapse54,1756054349282,Synapse54
784,93402 (Los Osos),93402,14104,14104,126533750.0,86156.78836747548,1756054349282,Synapse54,1756054349282,Synapse54
785,93405 (San Luis Obispo),93405,32218,32218,348917500.0,128490.70032021549,1756054349282,Synapse54,1756054349282,Synapse54
786,93407 (San Luis Obispo),93407,1649,1649,1165000.0,6679.086198187078,1756054349282,Synapse54,1756054349282,Synapse54
787,93408 (San Luis Obispo),93408,0,0,20000.0,574.9236751228079,1756054349282,Synapse54,1756054349282,Synapse54
788,93410 (San Luis Obispo),93410,1598,1598,120000.0,1819.7462242689235,1756054349282,Synapse54,1756054349282,Synapse54
789,93420 (Arroyo Grande),93420,30306,30306,984690937.5,288168.9921750114,1756054349282,Synapse54,1756054349282,Synapse54
790,93421 (Arroyo Grande),93421,23,23,812500.0,5589.9335870287505,1756054349282,Synapse54,1756054349282,Synapse54
791,93422 (Atascadero),93422,32127,32127,217735000.0,103670.94505140833,1756054349282,Synapse54,1756054349282,Synapse54
792,93424 (Avila Beach),93424,1237,1237,108102500.0,75633.21113827403,1756054349282,Synapse54,1756054349282,Synapse54
793,93426 (Bradley),93426,1320,1320,1262756250.0,286925.0099903837,1756054349282,Synapse54,1756054349282,Synapse54
794,93427 (Buellton),93427,5558,5558,249195000.0,124547.79183828551,1756054349282,Synapse54,1756054349282,Synapse54
795,93428 (Cambria),93428,5597,5597,266118750.0,94070.11819276359,1756054349282,Synapse54,1756054349282,Synapse54
796,93429 (Casmalia),93429,0,0,186981250.0,90826.2604208799,1756054349282,Synapse54,1756054349282,Synapse54
797,93430 (Cayucos),93430,2773,2773,281115000.0,97957.99413035401,1756054349282,Synapse54,1756054349282,Synapse54
798,93432 (Creston),93432,1201,1201,348705000.0,139643.58865033428,1756054349282,Synapse54,1756054349282,Synapse54
799,93433 (Grover Beach),93433,11971,11971,8355000.0,15226.160810927704,1756054349282,Synapse54,1756054349282,Synapse54
800,93434 (Guadalupe),93434,8290,8290,67278750.0,65856.5337284943,1756054349282,Synapse54,1756054349282,Synapse54
801,93435 (Harmony),93435,24,24,31636250.0,32624.175106190884,1756054349282,Synapse54,1756054349282,Synapse54
802,93436 (Lompoc),93436,55844,55844,1064260000.0,205990.10301407115,1756054349282,Synapse54,1756054349282,Synapse54
803,93437 (Lompoc),93437,3349,3349,391061250.0,148303.0312281674,1756054349282,Synapse54,1756054349282,Synapse54
804,93440 (Los Alamos),93440,1746,1746,14550000.0,20362.62765005415,1756054349282,Synapse54,1756054349282,Synapse54
805,93441 (Los Olivos),93441,1098,1098,220282500.0,106823.39350089796,1756054349282,Synapse54,1756054349282,Synapse54
806,93442 (Morro Bay),93442,10985,10985,168453181.8203125,77549.45604708148,1756054349282,Synapse54,1756054349282,Synapse54
807,93444 (Nipomo),93444,22510,22510,313747500.0,121835.0803493118,1756054349282,Synapse54,1756054349282,Synapse54
808,93445 (Oceano),93445,6680,6680,7070000.0,16090.570540659115,1756054349282,Synapse54,1756054349282,Synapse54
809,93446 (Paso Robles),93446,45793,45793,1338028750.0,272328.6074734314,1756054349282,Synapse54,1756054349282,Synapse54
810,93449 (Pismo Beach),93449,8058,8058,39007500.0,37625.35790338731,1756054349282,Synapse54,1756054349282,Synapse54
